antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"computers.components.power_supply, computers.components.motherboard",computers.components.cpu,0.0187863986473793,0.07157617884651513,0.01634416682321999,0.87,12.154881889763779,1.0,0.014999508193753239,7.141721701180653,0.9352994381614478,0.22081218274111672,0.8599777418049372,0.5491732283464567
computers.components.cpu,"computers.components.power_supply, computers.components.motherboard",0.07157617884651513,0.0187863986473793,0.01634416682321999,0.22834645669291337,12.154881889763777,1.0,0.014999508193753239,1.2715727282834983,0.9884801629941807,0.22081218274111672,0.2135723126510392,0.5491732283464567
"computers.components.cpu, unknown",computers.components.motherboard,0.023670862295697915,0.0695096749953034,0.019913582566222054,0.8412698412698413,12.102917202917203,1.0,0.01826822862118951,5.862089047529589,0.9396168326429253,0.2717948717948718,0.8294123490973885,0.5638781638781638
computers.components.motherboard,"computers.components.cpu, unknown",0.0695096749953034,0.023670862295697915,0.019913582566222054,0.28648648648648645,12.102917202917201,1.0,0.01826822862118951,1.368340079358302,0.9859052451534994,0.2717948717948718,0.2691875250274326,0.5638781638781638
"computers.components.videocards, computers.components.motherboard",computers.components.cpu,0.02329513432275033,0.07157617884651513,0.019913582566222054,0.8548387096774194,11.943061552789771,1.0,0.018246205865683283,6.395808545724008,0.9381230788213989,0.2656641604010025,0.8436476025117166,0.5665269663872661
computers.components.cpu,"computers.components.videocards, computers.components.motherboard",0.07157617884651513,0.02329513432275033,0.019913582566222054,0.27821522309711283,11.943061552789771,1.0,0.018246205865683283,1.3531801957201168,0.9869085161457816,0.2656641604010025,0.2610001216668459,0.5665269663872661
"computers.components.power_supply, computers.components.videocards",computers.components.motherboard,0.019537854593274468,0.0695096749953034,0.014465526958482059,0.7403846153846154,10.651533264033263,1.0,0.013107457035598055,3.584110881499573,0.9241731634910405,0.1939546599496222,0.7209907748217864,0.47424636174636176
computers.components.motherboard,"computers.components.power_supply, computers.components.videocards",0.0695096749953034,0.019537854593274468,0.014465526958482059,0.2081081081081081,10.651533264033263,1.0,0.013107457035598055,1.2381262587047386,0.9738057218372179,0.1939546599496222,0.1923279286184057,0.47424636174636176
"computers.components.power_supply, computers.components.videocards",computers.components.cpu,0.019537854593274468,0.07157617884651513,0.014841254931429645,0.7596153846153847,10.61268423177872,1.0,0.013442809956784225,3.8622430959984984,0.9238226441362015,0.19458128078817732,0.741083102449958,0.48348223299010706
computers.components.cpu,"computers.components.power_supply, computers.components.videocards",0.07157617884651513,0.019537854593274468,0.014841254931429645,0.20734908136482938,10.61268423177872,1.0,0.013442809956784225,1.2369406536422596,0.9756030715796915,0.19458128078817732,0.19155377660566905,0.48348223299010706
"computers.components.cpu, computers.components.videocards",computers.components.motherboard,0.02705241405222619,0.0695096749953034,0.019913582566222054,0.736111111111111,10.590052552552551,1.0,0.018033178057613432,3.5260686000177968,0.9307508188001615,0.2598039215686274,0.7163980303744083,0.5112987987987987
computers.components.motherboard,"computers.components.cpu, computers.components.videocards",0.0695096749953034,0.02705241405222619,0.019913582566222054,0.28648648648648645,10.590052552552551,1.0,0.018033178057613432,1.3636007833358952,0.9732199657916489,0.2598039215686274,0.2666475318724787,0.5112987987987987
"unknown, computers.components.videocards",computers.components.cpu,0.021228630471538605,0.07157617884651513,0.015592710877324816,0.7345132743362832,10.261979420714004,1.0,0.014073246626027389,3.4970630596781267,0.922128436972458,0.2019464720194647,0.7140457627057943,0.4761805216825773
computers.components.cpu,"unknown, computers.components.videocards",0.07157617884651513,0.021228630471538605,0.015592710877324816,0.21784776902887137,10.261979420714002,1.0,0.014073246626027389,1.2513821872159188,0.9721345925994549,0.2019464720194647,0.2008836227525302,0.4761805216825773
"unknown, computers.components.videocards",computers.components.motherboard,0.021228630471538605,0.0695096749953034,0.014653390944955852,0.6902654867256638,9.930495096866778,1.0,0.013177795740283809,3.004154477872307,0.9188050593040995,0.1925925925925926,0.6671276369555236,0.4505381487682373
computers.components.motherboard,"unknown, computers.components.videocards",0.0695096749953034,0.021228630471538605,0.014653390944955852,0.2108108108108108,9.930495096866778,1.0,0.013177795740283809,1.240223995635379,0.9664797817432584,0.1925925925925926,0.19369403952897232,0.4505381487682373
computers.components.cooler,computers.components.cpu,0.01578057486379861,0.07157617884651513,0.0107082472290062,0.6785714285714286,9.480408698912637,1.0,0.00957873398025413,2.888429665810842,0.908861675088657,0.1397058823529412,0.6537911198473724,0.4140888638920135
computers.components.cpu,computers.components.cooler,0.07157617884651513,0.01578057486379861,0.0107082472290062,0.14960629921259844,9.480408698912635,1.0,0.00957873398025413,1.1573691388175702,0.9634816503013909,0.1397058823529412,0.13597143170617704,0.4140888638920135
computers.components.cooler,computers.components.motherboard,0.01578057486379861,0.0695096749953034,0.010332519256058614,0.6547619047619048,9.419723294723294,1.0,0.009235616626036919,2.695213355186018,0.908171233233268,0.13784461152882208,0.62897185928682,0.4017052767052767
computers.components.motherboard,computers.components.cooler,0.0695096749953034,0.01578057486379861,0.010332519256058614,0.14864864864864866,9.419723294723294,1.0,0.009235616626036919,1.1560672612710938,0.9606115669107796,0.13784461152882208,0.134998426561702,0.4017052767052767
computers.components.motherboard,computers.components.power_supply,0.0695096749953034,0.03250046965996618,0.0187863986473793,0.2702702702702703,8.315888142477739,1.0,0.01652730156412033,1.3258326897252315,0.9454673934988896,0.22573363431151244,0.24575701915507744,0.4241524761755976
computers.components.power_supply,computers.components.motherboard,0.03250046965996618,0.0695096749953034,0.0187863986473793,0.5780346820809249,8.315888142477737,1.0,0.01652730156412033,2.2051346058330483,0.9093009708737865,0.22573363431151244,0.5465129442190114,0.4241524761755976
computers.components.power_supply,computers.components.cpu,0.03250046965996618,0.07157617884651513,0.0187863986473793,0.5780346820809249,8.075796883771032,1.0,0.01646013921840182,2.200237274788396,0.9056058252427185,0.22026431718061676,0.5455035638844118,0.42025093684098735
computers.components.cpu,computers.components.power_supply,0.07157617884651513,0.03250046965996618,0.0187863986473793,0.26246719160104987,8.075796883771032,1.0,0.01646013921840182,1.3118054130233199,0.9437211655200324,0.22026431718061676,0.2376918176490075,0.42025093684098735
computers.components.motherboard,computers.components.cpu,0.0695096749953034,0.07157617884651513,0.034942701484125496,0.5027027027027028,7.023324111513089,1.0,0.02996746455509852,1.8669392055803775,0.9216831766996866,0.3292035398230088,0.46436391875485367,0.4954458395403278
computers.components.cpu,computers.components.motherboard,0.07157617884651513,0.0695096749953034,0.034942701484125496,0.4881889763779528,7.023324111513088,1.0,0.02996746455509852,1.8180349427014844,0.9237346770929882,0.3292035398230088,0.4499555665777998,0.4954458395403278
computers.components.hdd,computers.components.cpu,0.02592523013338343,0.07157617884651513,0.010896111215479993,0.4202898550724638,5.871923618243372,1.0,0.009040482306815877,1.6015310914897616,0.8517806670435273,0.12581344902386116,0.3755975108358407,0.28626041310053635
computers.components.cpu,computers.components.hdd,0.07157617884651513,0.02592523013338343,0.010896111215479993,0.15223097112860892,5.871923618243372,1.0,0.009040482306815877,1.1489860288519533,0.8936630430232071,0.12581344902386116,0.12966739813261047,0.28626041310053635
"computers.components.power_supply, computers.components.cpu, computers.components.videocards, computers.components.motherboard",unknown,0.012962615066691715,0.20251737741874884,0.011083975201953785,0.8550724637681159,4.22221774085128,1.0,0.008458820394158618,5.50263009581063,0.7731800791003464,0.054227941176470576,0.8182687219405608,0.45490172353526387
unknown,"computers.components.power_supply, computers.components.cpu, computers.components.videocards, computers.components.motherboard",0.20251737741874884,0.012962615066691715,0.011083975201953785,0.05473098330241186,4.22221774085128,1.0,0.008458820394158618,1.0441867526576116,0.9569583358287915,0.054227941176470576,0.042316905998998545,0.45490172353526387
unknown,"computers.components.power_supply, computers.components.cpu, computers.components.motherboard",0.20251737741874884,0.01634416682321999,0.013526207026113094,0.06679035250463822,4.086494786002175,1.0,0.01021622922498006,1.0540566482749194,0.9470946211228898,0.06587374199451052,0.05128438624564348,0.44718827970059494
"computers.components.power_supply, computers.components.cpu, computers.components.motherboard",unknown,0.01634416682321999,0.20251737741874884,0.013526207026113094,0.8275862068965517,4.0864947860021745,1.0,0.01021622922498006,4.625399210971256,0.767841227400051,0.06587374199451052,0.783802445067219,0.44718827970059494
"computers.components.power_supply, computers.components.videocards, computers.components.motherboard",unknown,0.014465526958482059,0.20251737741874884,0.011459703174901371,0.7922077922077922,3.911801556513987,1.0,0.008530182592289375,3.8378851211722718,0.7552889633319375,0.05575868372943327,0.7394398298991939,0.4243970315398887
unknown,"computers.components.power_supply, computers.components.videocards, computers.components.motherboard",0.20251737741874884,0.014465526958482059,0.011459703174901371,0.05658627087198515,3.9118015565139865,1.0,0.008530182592289375,1.0446471602150997,0.9333912606924251,0.05575868372943327,0.042738985865721876,0.4243970315398887
unknown,"computers.components.power_supply, computers.components.cpu, computers.components.videocards",0.20251737741874884,0.014841254931429645,0.011647567161375164,0.057513914656771796,3.8752730090885605,1.0,0.00864195513505896,1.045276699984172,0.9303696948972228,0.05662100456621004,0.04331551634591843,0.4211620206195251
"computers.components.power_supply, computers.components.cpu, computers.components.videocards",unknown,0.014841254931429645,0.20251737741874884,0.011647567161375164,0.7848101265822784,3.87527300908856,1.0,0.00864195513505896,3.705948657877578,0.7531310745306464,0.05662100456621004,0.730163558020605,0.4211620206195251
"computers.components.power_supply, computers.components.cpu",unknown,0.0187863986473793,0.20251737741874884,0.014465526958482059,0.7699999999999999,3.8021428571428566,1.0,0.010660954773271673,3.4673157503532646,0.7511008998659774,0.06993642143505903,0.71159246171967,0.42071428571428565
unknown,"computers.components.power_supply, computers.components.cpu",0.20251737741874884,0.0187863986473793,0.014465526958482059,0.07142857142857142,3.8021428571428566,1.0,0.010660954773271673,1.0566915706874376,0.92414605418139,0.06993642143505903,0.05365006427614124,0.42071428571428565
"computers.components.power_supply, computers.components.motherboard",unknown,0.0187863986473793,0.20251737741874884,0.014089798985534472,0.7499999999999999,3.7033858998144704,1.0,0.010285226800324086,3.189930490325003,0.743953028272385,0.06799637352674523,0.6865135453474674,0.409786641929499
unknown,"computers.components.power_supply, computers.components.motherboard",0.20251737741874884,0.0187863986473793,0.014089798985534472,0.06957328385899814,3.7033858998144704,1.0,0.010285226800324086,1.0545845087319294,0.9153513937966234,0.06799637352674523,0.0517592552137559,0.409786641929499
"computers.components.cpu, computers.components.videocards, computers.components.motherboard",unknown,0.019913582566222054,0.20251737741874884,0.013901934999060681,0.6981132075471699,3.447176812405923,1.0,0.00986908848273767,2.641661187300395,0.7243315771205362,0.06666666666666667,0.6214503189101497,0.3833794238106907
unknown,"computers.components.cpu, computers.components.videocards, computers.components.motherboard",0.20251737741874884,0.019913582566222054,0.013901934999060681,0.0686456400742115,3.447176812405923,1.0,0.00986908848273767,1.0523238625434388,0.8901855919523763,0.06666666666666667,0.049722204737402305,0.3833794238106907
computers.components.cooler,unknown,0.01578057486379861,0.20251737741874884,0.0107082472290062,0.6785714285714286,3.3506824807845215,1.0,0.007512406593429476,2.4810570480305594,0.7128017600787615,0.05158371040723982,0.5969459868753155,0.3657235621521336
unknown,computers.components.cooler,0.20251737741874884,0.01578057486379861,0.0107082472290062,0.05287569573283859,3.3506824807845215,1.0,0.007512406593429476,1.0391660531800442,0.8797098753952018,0.05158371040723982,0.0376898889837564,0.3657235621521336
"computers.components.power_supply, computers.components.cpu, unknown, computers.components.motherboard",computers.components.videocards,0.013526207026113094,0.24741687018598535,0.011083975201953785,0.8194444444444444,3.311999071964903,1.0,0.007737363394065198,4.168152718969926,0.70763922287603,0.0443609022556391,0.7600855660953014,0.4321216147810681
computers.components.videocards,"computers.components.power_supply, computers.components.cpu, unknown, computers.components.motherboard",0.24741687018598535,0.013526207026113094,0.011083975201953785,0.04479878511769172,3.311999071964903,1.0,0.007737363394065198,1.0327392570322806,0.9275620467603679,0.0443609022556391,0.03170137748647362,0.4321216147810681
"computers.components.power_supply, unknown, computers.components.motherboard",computers.components.videocards,0.014089798985534472,0.24741687018598535,0.011459703174901371,0.8133333333333334,3.287299417868894,1.0,0.00797364920835076,4.0316953382893645,0.7057427029188323,0.04583020285499624,0.7519653852554502,0.4298253606681853
computers.components.videocards,"computers.components.power_supply, unknown, computers.components.motherboard",0.24741687018598535,0.014089798985534472,0.011459703174901371,0.0463173880030372,3.287299417868894,1.0,0.00797364920835076,1.0337927824331619,0.9245476048222747,0.04583020285499624,0.032688158601403776,0.4298253606681853
"computers.components.power_supply, computers.components.cpu, unknown",computers.components.videocards,0.014465526958482059,0.24741687018598535,0.011647567161375164,0.8051948051948052,3.2544054275261565,1.0,0.008068551755716538,3.8632600663786096,0.7028919115024658,0.04654654654654654,0.7411512601228029,0.4261357473202576
computers.components.videocards,"computers.components.power_supply, computers.components.cpu, unknown",0.24741687018598535,0.014465526958482059,0.011647567161375164,0.047076689445709946,3.2544054275261565,1.0,0.008068551755716538,1.034222231869067,0.9204620488621907,0.04654654654654654,0.03308982423170302,0.4261357473202576
"computers.components.power_supply, computers.components.cpu, computers.components.motherboard",computers.components.videocards,0.01634416682321999,0.24741687018598535,0.012962615066691715,0.793103448275862,3.2055350456890004,1.0,0.008918792465493007,3.637485127434403,0.6994718836151061,0.051685393258426963,0.7250847866131835,0.42274762391014054
computers.components.videocards,"computers.components.power_supply, computers.components.cpu, computers.components.motherboard",0.24741687018598535,0.01634416682321999,0.012962615066691715,0.05239179954441913,3.2055350456890004,1.0,0.008918792465493007,1.0380406508764577,0.9142373396427099,0.051685393258426963,0.0366465907133199,0.42274762391014054
"computers.components.power_supply, computers.components.cpu",computers.components.videocards,0.0187863986473793,0.24741687018598535,0.014841254931429645,0.7899999999999999,3.1929916476841305,1.0,0.01019318297602883,3.5837291895905445,0.6999638890302629,0.059043348281016435,0.7209610584123813,0.4249924069855732
computers.components.videocards,"computers.components.power_supply, computers.components.cpu",0.24741687018598535,0.0187863986473793,0.014841254931429645,0.05998481397114654,3.1929916476841305,1.0,0.01019318297602883,1.0438273933613904,0.9126089346992169,0.059043348281016435,0.041987203670000584,0.4249924069855732
"computers.components.power_supply, unknown",computers.components.videocards,0.015592710877324816,0.24741687018598535,0.012211159120796544,0.783132530120482,3.165234971777772,1.0,0.008353259397813869,3.4702444319201797,0.6949031121550207,0.04868913857677903,0.7118358606668311,0.4162435619471051
computers.components.videocards,"computers.components.power_supply, unknown",0.24741687018598535,0.015592710877324816,0.012211159120796544,0.049354593773728174,3.165234971777772,1.0,0.008353259397813869,1.0355146963055617,0.9089596374668767,0.04868913857677903,0.03429666081251052,0.4162435619471051
computers.components.videocards,"computers.components.power_supply, computers.components.motherboard",0.24741687018598535,0.0187863986473793,0.014465526958482059,0.058466211085801065,3.1121564160971906,1.0,0.009817455003081243,1.0421438007914527,0.9017998975562629,0.05746268656716418,0.04043952548529946,0.4142331055429005
"computers.components.power_supply, computers.components.motherboard",computers.components.videocards,0.0187863986473793,0.24741687018598535,0.014465526958482059,0.7699999999999999,3.11215641609719,1.0,0.009817455003081243,3.272100564408758,0.6916734423914205,0.05746268656716418,0.6943859211183224,0.4142331055429005
"computers.components.videocards, computers.components.motherboard",unknown,0.02329513432275033,0.20251737741874884,0.014653390944955852,0.6290322580645161,3.106065593392782,1.0,0.009935721435294973,2.1497357652190248,0.6942212752945586,0.0693950177935943,0.5348265511607584,0.3506942366389371
unknown,"computers.components.videocards, computers.components.motherboard",0.20251737741874884,0.02329513432275033,0.014653390944955852,0.07235621521335807,3.106065593392782,1.0,0.009935721435294973,1.0528878452000752,0.8502370813324877,0.0693950177935943,0.05023122400090498,0.3506942366389371
"computers.components.power_supply, computers.components.videocards",unknown,0.019537854593274468,0.20251737741874884,0.012211159120796544,0.6250000000000001,3.0861549165120596,1.0,0.008254404048177743,2.126620326883337,0.689442421919908,0.05819158460161145,0.5297703180212016,0.3426484230055659
unknown,"computers.components.power_supply, computers.components.videocards",0.20251737741874884,0.019537854593274468,0.012211159120796544,0.06029684601113172,3.086154916512059,1.0,0.008254404048177743,1.0433743265038995,0.8476325088339224,0.05819158460161145,0.04157120354804641,0.3426484230055659
unknown,"computers.components.cpu, computers.components.videocards",0.20251737741874884,0.02705241405222619,0.015592710877324816,0.07699443413729128,2.846120645227788,1.0,0.01011412693062186,1.0541080378409047,0.8133651212624349,0.07287093942054432,0.05133063775107191,0.32669166151309004
"computers.components.cpu, computers.components.videocards",unknown,0.02705241405222619,0.20251737741874884,0.015592710877324816,0.5763888888888888,2.8461206452277876,1.0,0.01011412693062186,1.8825819287163958,0.6666798493452473,0.07287093942054432,0.46881461850543116,0.32669166151309004
computers.components.videocards,"computers.components.cpu, unknown, computers.components.motherboard",0.24741687018598535,0.019913582566222054,0.013901934999060681,0.056188306757782844,2.82160714029885,1.0,0.008974978726335818,1.0384342813839789,0.8578348693176452,0.05485544848035582,0.03701176094914282,0.37715075715247637
"computers.components.cpu, unknown, computers.components.motherboard",computers.components.videocards,0.019913582566222054,0.24741687018598535,0.013901934999060681,0.6981132075471699,2.8216071402988496,1.0,0.008974978726335818,2.492931617508924,0.6587093131083931,0.05485544848035582,0.5988658521651485,0.37715075715247637
"computers.components.cpu, computers.components.motherboard",unknown,0.034942701484125496,0.20251737741874884,0.019913582566222054,0.5698924731182795,2.8140423324755117,1.0,0.012837078301730736,1.8541470975014087,0.6679803570838276,0.09153713298791018,0.4606684651139227,0.3341113571528318
unknown,"computers.components.cpu, computers.components.motherboard",0.20251737741874884,0.034942701484125496,0.019913582566222054,0.09833024118738404,2.8140423324755117,1.0,0.012837078301730736,1.0703001726338608,0.8083427784074493,0.09153713298791018,0.06568266962048767,0.3341113571528318
"unknown, computers.components.motherboard",computers.components.videocards,0.02216795040390757,0.24741687018598535,0.014653390944955852,0.6610169491525424,2.671672908381916,1.0,0.00916866603758289,2.220120232951343,0.6398876819626099,0.05747973470891672,0.549573944168493,0.36012123084050807
computers.components.videocards,"unknown, computers.components.motherboard",0.24741687018598535,0.02216795040390757,0.014653390944955852,0.0592255125284738,2.671672908381916,1.0,0.00916866603758289,1.0393904837111005,0.8314067360497716,0.05747973470891672,0.03789767592489262,0.36012123084050807
"computers.components.cpu, unknown",computers.components.videocards,0.023670862295697915,0.24741687018598535,0.015592710877324816,0.6587301587301587,2.662430246712707,1.0,0.00973614021351979,2.2052435896875777,0.6395418116568641,0.06102941176470588,0.5465353556966138,0.3608760892359981
computers.components.videocards,"computers.components.cpu, unknown",0.24741687018598535,0.023670862295697915,0.015592710877324816,0.0630220197418375,2.662430246712707,1.0,0.00973614021351979,1.0419979532873305,0.8296801785273895,0.06102941176470588,0.04030521667996942,0.3608760892359981
computers.components.cooler,computers.components.videocards,0.01578057486379861,0.24741687018598535,0.01014465526958482,0.6428571428571428,2.598275301008786,1.0,0.006240274827048136,2.1072327634792405,0.6249920468282751,0.040089086859688185,0.5254439768918051,0.3419297103807354
computers.components.videocards,computers.components.cooler,0.24741687018598535,0.01578057486379861,0.01014465526958482,0.04100227790432802,2.598275301008786,1.0,0.006240274827048136,1.026300065640837,0.8173572973872524,0.040089086859688185,0.025626097592047724,0.3419297103807354
computers.components.power_supply,computers.components.videocards,0.03250046965996618,0.24741687018598535,0.019537854593274468,0.6011560693641619,2.42972950434733,1.0,0.011496690110431059,1.886911325475718,0.6081982823002241,0.07503607503607503,0.47003338922252463,0.3400617097010635
computers.components.videocards,computers.components.power_supply,0.24741687018598535,0.03250046965996618,0.019537854593274468,0.07896735003796507,2.4297295043473297,1.0,0.011496690110431059,1.0504508503362113,0.7818824647643918,0.07503607503607503,0.04802780665089089,0.3400617097010635
unknown,computers.components.power_supply,0.20251737741874884,0.03250046965996618,0.015592710877324816,0.07699443413729128,2.36902527695261,1.0,0.009010800996910848,1.048205521313122,0.7246370641576908,0.07106164383561642,0.0459886160995731,0.27838161013222945
computers.components.power_supply,unknown,0.03250046965996618,0.20251737741874884,0.015592710877324816,0.4797687861271676,2.3690252769526094,1.0,0.009010800996910848,1.5329388189617381,0.5972979295824072,0.07106164383561642,0.34765824465368983,0.27838161013222945
"computers.components.cpu, computers.components.motherboard",computers.components.videocards,0.034942701484125496,0.24741687018598535,0.019913582566222054,0.5698924731182795,2.3033695022085054,1.0,0.011268168729176539,1.7497557768175838,0.5863417823338635,0.07587687902648532,0.4284916710955072,0.325189213020795
computers.components.videocards,"computers.components.cpu, computers.components.motherboard",0.24741687018598535,0.034942701484125496,0.019913582566222054,0.08048595292331055,2.3033695022085054,1.0,0.011268168729176539,1.0495296962389815,0.7518816115449467,0.07587687902648532,0.047192277089893334,0.325189213020795
computers.components.hdd,unknown,0.02592523013338343,0.20251737741874884,0.011271839188427578,0.43478260869565216,2.1468903767040413,1.0,0.006021529572837246,1.410930793797598,0.5484281581485053,0.05190311418685121,0.29124801556818763,0.24522061789142532
unknown,computers.components.hdd,0.20251737741874884,0.02592523013338343,0.011271839188427578,0.05565862708719851,2.146890376704041,1.0,0.006021529572837246,1.0314858564992266,0.6698704358068315,0.05190311418685121,0.03052475833850678,0.24522061789142532
unknown,computers.components.cpu,0.20251737741874884,0.07157617884651513,0.023670862295697915,0.11688311688311688,1.6329890581859086,1.0,0.009175442270046344,1.0513034445414462,0.48606203376521384,0.09452363090772692,0.0487998444291443,0.22379588915021983
computers.components.cpu,unknown,0.07157617884651513,0.20251737741874884,0.023670862295697915,0.3307086614173228,1.6329890581859083,1.0,0.009175442270046344,1.1915328596213988,0.4175097801160123,0.09452363090772692,0.16074492455227543,0.22379588915021983
computers.components.videocards,computers.components.hdd,0.24741687018598535,0.02592523013338343,0.010332519256058614,0.04176157934700076,1.610847006261486,1.0,0.00391817995760549,1.0165265229115166,0.5038760041755548,0.039285714285714285,0.016257837389408884,0.22015615199234095
computers.components.hdd,computers.components.videocards,0.02592523013338343,0.24741687018598535,0.010332519256058614,0.39855072463768115,1.6108470062614857,1.0,0.00391817995760549,1.2512827941486027,0.3893013062154817,0.039285714285714285,0.20082014659170663,0.22015615199234095
computers.components.motherboard,unknown,0.0695096749953034,0.20251737741874884,0.02216795040390757,0.3189189189189189,1.5747731033445316,1.0,0.008091033318629141,1.1709070252185036,0.39225328255089353,0.08872180451127819,0.1459612262439117,0.2141904427618713
unknown,computers.components.motherboard,0.20251737741874884,0.0695096749953034,0.02216795040390757,0.10946196660482373,1.5747731033445316,1.0,0.008091033318629141,1.0448630941198573,0.45767503144277405,0.08872180451127819,0.04293681571521839,0.2141904427618713
computers.components.cpu,computers.components.videocards,0.07157617884651513,0.24741687018598535,0.02705241405222619,0.3779527559055118,1.527594927627213,1.0,0.009343259902149084,1.2098488289415172,0.3720027316875758,0.09266409266409266,0.1734504542399,0.24364608182519326
computers.components.videocards,computers.components.cpu,0.24741687018598535,0.07157617884651513,0.02705241405222619,0.10933940774487472,1.527594927627213,1.0,0.009343259902149084,1.0423991240060866,0.45892099350973536,0.09266409266409266,0.040674558362195086,0.24364608182519326
computers.components.motherboard,computers.components.videocards,0.0695096749953034,0.24741687018598535,0.02329513432275033,0.3351351351351351,1.3545363130784542,1.0,0.006097268087767314,1.1319339757365259,0.28129253694404815,0.07933461292386436,0.11655624671101451,0.2146442570132775
computers.components.videocards,computers.components.motherboard,0.24741687018598535,0.0695096749953034,0.02329513432275033,0.09415337889141989,1.3545363130784542,1.0,0.006097268087767314,1.0272051618031732,0.3477888006699627,0.07933461292386436,0.026484642810221698,0.2146442570132775
